Date,Region,Sunspot Number,Size,Magnetic Classification,Sunspot Classification,Location
2022-02-16,12946,5,30,region_mag B,CRO,S09W03
2022-02-16,12947,1,10,region_mag A,AXX,N15W78
2022-02-16,12948,8,80,region_mag BG,DAO,S27E28
2022-02-16,12949,5,20,region_mag B,CRO,N24W18
2022-02-16,12950,1,20,region_mag A,HRX,N21E47
2022-02-16,12951,2,10,region_mag B,CRO,S24W02
2022-02-17,12941,1,150,region_mag B,DAO,N25W97
2022-02-17,12943,5,20,region_mag B,BXO,S21W63
2022-02-17,12946,3,10,region_mag B,BXO,S10W15
2022-02-17,12948,13,100,region_mag B,CAO,S27E15
2022-02-17,12949,6,10,region_mag B,BXO,N24W32
2022-02-17,12950,1,20,region_mag A,HRX,N21E34
2022-02-17,12951,4,10,region_mag B,BXO,S24W14
2022-02-17,12952,1,20,region_mag A,HRX,S24E68
2022-02-18,12946,3,10,region_mag B,BXO,S10W30
2022-02-18,12948,8,70,region_mag B,CAO,S28E01
2022-02-18,12950,1,10,region_mag A,AXX,N22E19
2022-02-18,12952,1,10,region_mag A,AXX,S25E55
2022-02-19,12946,1,10,region_mag A,AXX,S08W43
2022-02-19,12948,6,50,region_mag B,CSO,S27W10
2022-02-19,12952,1,10,region_mag A,AXX,S24E41
2022-02-19,12953,3,10,region_mag B,BXO,N18E37
2022-02-20,12948,4,30,region_mag B,CSO,S27W24
2022-02-20,12952,1,10,region_mag A,AXX,S25E27
2022-02-20,12953,3,20,region_mag B,BXO,N17E21
2022-02-20,12954,1,60,region_mag A,HSX,N18E72
2022-02-21,12948,1,10,region_mag A,AXX,S28W39
2022-02-21,12952,1,10,region_mag A,AXX,S23E16
2022-02-21,12953,5,10,region_mag B,BXO,N18E07
2022-02-21,12954,1,120,region_mag A,HSX,N19E56
2022-02-21,12955,1,50,region_mag A,HSX,N13E70
2022-02-22,12953,6,30,region_mag B,CRO,N17W06
2022-02-22,12954,1,100,region_mag A,HSX,N19E44
2022-02-22,12955,1,150,region_mag A,HSX,N15E54
2022-02-23,12953,5,10,region_mag B,BXO,N17W19
2022-02-23,12954,1,110,region_mag A,HSX,N17E32
2022-02-23,12955,2,140,region_mag B,CSO,N15E44
2022-02-24,12953,1,10,region_mag A,AXX,N17W31
2022-02-24,12954,1,70,region_mag A,HSX,N17E18
2022-02-24,12955,2,130,region_mag B,CSO,N14E31
2022-02-25,12954,1,70,region_mag A,HSX,N16E04
2022-02-25,12955,1,90,region_mag A,HSX,N15E16
2022-02-26,12954,1,80,region_mag A,HSX,N17W07
2022-02-26,12955,1,100,region_mag A,HSX,N14E03
2022-02-27,12954,1,90,region_mag A,HSX,N17W20
2022-02-27,12955,1,110,region_mag A,HSX,N15W10
2022-02-27,12956,2,10,region_mag A,AXX,N25E19
2022-02-27,12957,4,10,region_mag B,BXO,S13E57
2022-02-28,12954,1,70,region_mag A,HSX,N17W34
2022-02-28,12955,1,70,region_mag A,HSX,N15W25
2022-02-28,12956,4,10,region_mag B,BXO,N25E06
2022-02-28,12957,6,10,region_mag B,BXO,S16E55
2022-02-28,12958,3,10,region_mag B,CRO,N16E50
2022-03-01,12954,1,70,region_mag A,HSX,N20W47
2022-03-01,12955,1,50,region_mag A,HSX,N17W37
2022-03-01,12956,3,10,region_mag B,BXO,N29W07
2022-03-01,12957,5,30,region_mag B,CRO,S11E36
2022-03-01,12958,2,20,region_mag B,CRO,N19E37
2022-03-02,12954,1,100,region_mag A,HSX,N15W57
2022-03-02,12955,1,100,region_mag A,HSX,N14W47
2022-03-02,12956,2,10,region_mag A,AXX,N25W23
2022-03-02,12957,10,180,region_mag BG,EAI,S15E23
2022-03-02,12958,2,50,region_mag B,BXO,N19E24
2022-03-03,12954,1,110,region_mag A,HSX,N18W72
2022-03-03,12955,1,100,region_mag A,HSX,N15W62
2022-03-03,12957,7,140,region_mag B,DSO,S15E03
2022-03-03,12958,2,60,region_mag B,BXO,N16E10
2022-03-03,12959,1,10,region_mag A,AXX,S19E23
2022-03-03,12960,4,110,region_mag B,DAO,S21E67
2022-03-03,12961,6,40,region_mag B,CAO,S13E05
2022-03-04,12954,1,50,region_mag A,HSX,N17W87
2022-03-04,12955,1,70,region_mag A,HSX,N17W74
2022-03-04,12957,13,230,region_mag B,DAO,S15W04
2022-03-04,12958,1,10,region_mag A,AXX,N17W03
2022-03-04,12959,1,10,region_mag A,AXX,S19E09
2022-03-04,12960,5,430,region_mag B,DHO,S19E59
2022-03-04,12961,7,50,region_mag B,CAO,S13W17
2022-03-05,12954,1,50,region_mag A,HSX,N18W0*
2022-03-05,12955,1,60,region_mag A,HSX,N14W89
2022-03-05,12957,14,240,region_mag B,DAI,S15W18
2022-03-05,12958,3,20,region_mag B,BXO,N17W15
2022-03-05,12960,8,450,region_mag B,DKI,S19E45
2022-03-05,12961,7,30,region_mag B,CRO,S13W29
2022-03-05,12962,2,30,region_mag B,BXO,N26E55
2022-03-06,12955,1,60,region_mag A,HSX,N14W0*
2022-03-06,12957,13,200,region_mag B,EAI,S14W33
2022-03-06,12958,1,10,region_mag A,AXX,N18W30
2022-03-06,12960,9,420,region_mag B,DHI,S19E31
2022-03-06,12961,1,10,region_mag A,AXX,S14W43
2022-03-06,12962,8,30,region_mag B,CRO,N27E42
2022-03-07,12957,7,120,region_mag B,DSO,S17W48
2022-03-07,12958,1,10,region_mag A,AXX,N17W43
2022-03-07,12960,14,340,region_mag BG,EHI,S21E17
2022-03-07,12961,3,10,region_mag B,BXO,S14W57
2022-03-07,12962,5,30,region_mag B,CRO,N28E30
2022-03-07,12963,5,10,region_mag B,BXO,S08W12
2022-03-08,12957,3,100,region_mag B,DSO,S17W59
2022-03-08,12960,14,320,region_mag BG,EHI,S21E05
2022-03-08,12962,4,20,region_mag B,CRO,N28E17
2022-03-08,12963,4,10,region_mag B,BXO,S18W26
2022-03-08,12964,5,10,region_mag B,DRO,S22W36
2022-03-08,12965,3,20,region_mag B,DAO,N22E75
2022-03-09,12957,1,100,region_mag A,HSX,S17W70
2022-03-09,12960,7,400,region_mag B,EHO,S21W06
2022-03-09,12962,1,10,region_mag A,AXX,N27E03
2022-03-09,12963,2,10,region_mag B,BXO,S28W44
2022-03-09,12964,5,70,region_mag B,DSO,S19W41
2022-03-09,12965,11,330,region_mag B,EKI,N24E59
2022-03-09,12966,4,10,region_mag B,BXO,S25W44
2022-03-10,12957,1,90,region_mag A,HSX,S16W79
2022-03-10,12960,5,390,region_mag B,EHO,S20W18
2022-03-10,12962,1,10,region_mag A,AXX,N27W08
2022-03-10,12964,5,70,region_mag B,DSO,S19W55
2022-03-10,12965,14,600,region_mag B,EKI,N23E47
2022-03-10,12966,4,10,region_mag B,BXO,S23W61
2022-03-11,12957,1,30,region_mag A,HSX,S16W92
2022-03-11,12960,2,380,region_mag B,DHO,S20W31
2022-03-11,12962,1,10,region_mag A,AXX,N27W21
2022-03-11,12964,5,60,region_mag B,DSO,S28W68
2022-03-11,12965,15,600,region_mag B,EKI,N23E34
2022-03-11,12966,4,10,region_mag B,BXO,S23W75
2022-03-12,12957,1,30,region_mag A,HSX,S16W0*
2022-03-12,12960,2,320,region_mag B,CHO,S21W50
2022-03-12,12964,5,60,region_mag B,DSO,S23W91
2022-03-12,12965,34,620,region_mag BG,FKI,N23E25
2022-03-12,12966,1,10,region_mag A,AXX,S29W82
2022-03-12,12967,1,30,region_mag A,HSX,N17E60
2022-03-13,12960,2,300,region_mag B,CHO,S20W61
2022-03-13,12964,5,60,region_mag B,DSO,S27W95
2022-03-13,12965,20,600,region_mag B,FKI,N24E09
2022-03-13,12966,1,10,region_mag A,AXX,S23W0*
2022-03-13,12967,1,30,region_mag A,HSX,N17E46
2022-03-13,12968,1,10,region_mag A,AXX,S21E43
2022-03-14,12960,1,130,region_mag A,HSX,S20W74
2022-03-14,12965,25,500,region_mag BG,FKI,N24W03
2022-03-14,12967,1,30,region_mag A,HSX,N17E33
2022-03-14,12969,1,0,region_mag A,AXX,S19W25
2022-03-14,12970,4,10,region_mag B,BXO,S22E17
2022-03-15,12960,1,150,region_mag A,HSX,S21W89
2022-03-15,12965,25,310,region_mag BG,FAI,N24W17
2022-03-15,12967,1,20,region_mag A,HRX,N29E19
2022-03-15,12968,7,20,region_mag A,AXX,S22E04
2022-03-15,12970,4,10,region_mag B,BXO,S23E05
2022-03-16,12960,1,150,region_mag A,HSX,S20W0*
2022-03-16,12965,20,270,region_mag BG,FAI,N24W31
2022-03-16,12967,1,20,region_mag A,HRX,N18E05
2022-03-16,12970,3,10,region_mag B,BXO,S23W10
2022-03-17,12965,8,230,region_mag B,FAO,N24W44
2022-03-17,12967,1,20,region_mag A,HRX,N17W09
2022-03-17,12968,2,10,region_mag A,AXX,S23W20
2022-03-17,12971,2,20,region_mag B,BXO,N17E42
2022-03-18,12965,6,220,region_mag B,FAO,N25W55
2022-03-18,12967,1,10,region_mag A,AXX,N17W22
2022-03-18,12971,2,10,region_mag B,BXO,N16E30
2022-03-19,12965,4,170,region_mag B,CAO,N26W68
2022-03-19,12967,1,10,region_mag A,AXX,N17W35
2022-03-19,12971,1,10,region_mag A,AXX,N16E16
2022-03-19,12972,5,20,region_mag B,BXO,S28E17
2022-03-20,12965,1,30,region_mag A,HSX,N26W82
2022-03-20,12972,4,30,region_mag B,BXO,S27E04
2022-03-20,12973,4,20,region_mag B,BXO,N19E45
2022-03-21,12965,1,30,region_mag A,HSX,N23W0*
2022-03-21,12972,8,40,region_mag B,DSO,S27W09
2022-03-21,12973,2,20,region_mag B,BXO,N18E34
2022-03-22,12972,7,40,region_mag B,CSO,S27W22
2022-03-22,12973,2,30,region_mag A,AXX,N19E22
2022-03-22,12974,2,60,region_mag B,CSO,S17E61
2022-03-23,12972,1,40,region_mag A,AXX,S29W32
2022-03-23,12974,2,90,region_mag B,CSO,S21E54
2022-03-23,12975,5,160,region_mag B,DAO,N13E63
2022-03-24,12974,3,60,region_mag B,CSO,S19E39
2022-03-24,12975,5,160,region_mag B,CAO,N14E55
2022-03-24,12976,6,400,region_mag B,DHO,N15W60
2022-03-25,12974,2,30,region_mag B,CRO,S19E25
2022-03-25,12975,5,160,region_mag B,ESO,N14E41
2022-03-25,12976,13,450,region_mag B,EHO,N15E50
2022-03-26,12974,2,20,region_mag A,HRX,S19E11
2022-03-26,12975,3,40,region_mag A,HSX,N12E25
2022-03-26,12976,13,530,region_mag B,EHO,N16E33
2022-03-27,12974,1,10,region_mag A,AXX,S19W03
2022-03-27,12975,22,50,region_mag B,CSI,N12E06
2022-03-27,12976,15,500,region_mag BD,EHO,N16E19
2022-03-27,12977,8,40,region_mag B,DRO,N21W11
2022-03-27,12978,1,180,region_mag A,HSX,S15E75
2022-03-28,12974,1,10,region_mag A,AXX,S19W16
2022-03-28,12975,26,210,region_mag BG,DAC,N12W09
2022-03-28,12976,10,480,region_mag BD,EHO,N16E08
2022-03-28,12977,8,40,region_mag B,BXO,N21W25
2022-03-28,12978,4,210,region_mag B,ESO,S15E61
2022-03-28,12979,4,20,region_mag B,BXO,S21E10
2022-03-28,12980,2,10,region_mag B,BXO,N08W28
2022-03-29,12974,1,0,region_mag A,AXX,S20W27
2022-03-29,12975,30,300,region_mag BGD,DHC,N13W25
2022-03-29,12976,9,500,region_mag BD,EKO,N14W03
2022-03-29,12977,1,10,region_mag A,AXX,N18W36
2022-03-29,12978,8,310,region_mag BG,DHO,S20E54
2022-03-29,12979,2,30,region_mag A,AXX,S22W06
2022-03-29,12980,3,10,region_mag B,BXO,N09W41
2022-03-30,12974,1,0,region_mag A,AXX,S19W41
2022-03-30,12975,20,330,region_mag BGD,DKC,N16W38
2022-03-30,12976,4,550,region_mag BD,EKO,N16W18
2022-03-30,12978,8,670,region_mag BG,EKO,S19E39
2022-03-30,12980,1,10,region_mag B,BXO,N04W53
2022-03-31,12975,20,330,region_mag BGD,DKC,N13W52
2022-03-31,12976,6,410,region_mag B,EKO,N15W32
2022-03-31,12978,7,400,region_mag BG,EHO,S19E25
2022-03-31,12981,11,30,region_mag B,DRI,S26E31
2022-04-01,12975,24,300,region_mag B,EKC,N13W66
2022-04-01,12976,6,410,region_mag B,EKO,N16W45
2022-04-01,12978,9,410,region_mag BG,EKI,S18E14
2022-04-01,12981,19,80,region_mag BG,DRI,S26E17
2022-04-01,12982,1,20,region_mag A,HRX,S19E47
2022-04-01,12983,1,20,region_mag A,HRX,N23E53
2022-04-02,12975,9,260,region_mag BD,EKC,N13W80
2022-04-02,12976,4,330,region_mag B,EHO,N16W59
2022-04-02,12978,11,420,region_mag BG,CHI,S18W00
2022-04-02,12981,17,80,region_mag BG,CRI,S26E04
2022-04-02,12982,1,20,region_mag A,AXX,S19E33
2022-04-02,12983,2,40,region_mag A,HSX,N23E40
2022-04-02,12984,4,30,region_mag B,DRO,N14W69
2022-04-03,12975,8,260,region_mag BG,EKC,N15W92
2022-04-03,12976,2,310,region_mag A,HHX,N18W72
2022-04-03,12978,14,440,region_mag B,CHI,S18W11
2022-04-03,12981,16,120,region_mag B,CRI,S25W08
2022-04-03,12982,1,10,region_mag A,AXX,S19E20
2022-04-03,12983,3,30,region_mag A,HRX,N20E28
2022-04-03,12984,2,30,region_mag B,DRO,N12W83
2022-04-03,12985,3,30,region_mag A,HSX,S20E68
2022-04-04,12975,8,260,region_mag BG,EKC,N15W0*
2022-04-04,12976,1,280,region_mag A,HHX,N20W90
2022-04-04,12978,12,370,region_mag B,EHI,S15W25
2022-04-04,12981,8,110,region_mag B,CRO,S23W25
2022-04-04,12982,2,40,region_mag B,BXO,S20E10
2022-04-04,12983,1,30,region_mag A,HRX,N23E14
2022-04-04,12984,2,30,region_mag B,DRO,N12W97
2022-04-04,12985,2,30,region_mag A,HAX,S25E55
2022-04-05,12976,1,280,region_mag A,HHX,N14W0*
2022-04-05,12978,15,350,region_mag B,EHI,S16W40
2022-04-05,12981,6,50,region_mag B,CRO,S24W36
2022-04-05,12982,0,0,region_mag A,AXX,S22W03
2022-04-05,12983,1,20,region_mag A,HRX,N25E05
2022-04-05,12985,2,50,region_mag A,HAX,S21E41
2022-04-05,12986,1,10,region_mag A,AXX,N16W50
2022-04-08,12978,3,250,region_mag B,CHO,S19W78
2022-04-08,12981,4,20,region_mag B,CAO,S23W78
2022-04-08,12983,4,30,region_mag B,CRO,N24W38
2022-04-08,12985,4,30,region_mag B,CRO,S20E03
2022-04-08,12987,1,10,region_mag A,AXX,S31E35
2022-04-07,12978,5,260,region_mag B,CHO,S18W63
2022-04-07,12981,3,20,region_mag B,BXO,S25W63
2022-04-07,12985,3,30,region_mag B,CRO,S19E15
2022-04-07,12987,1,10,region_mag A,AXX,S30E43
2022-04-09,12978,1,60,region_mag A,HSX,S19W91
2022-04-09,12981,1,10,region_mag A,AXX,S23W92
2022-04-09,12983,3,30,region_mag B,BXO,N21W61
2022-04-09,12985,3,20,region_mag B,BXO,S20W15
2022-04-10,12978,1,60,region_mag A,HSX,S17W0*
2022-04-10,12983,3,40,region_mag B,BXO,N21W76
2022-04-10,12985,1,10,region_mag A,AXX,S20W25
2022-04-11,12983,1,10,region_mag A,AXX,N20W83
2022-04-11,12988,3,10,region_mag B,BXO,N14E49
2022-04-12,12983,1,10,region_mag A,AXX,N20W97
2022-04-12,12988,2,10,region_mag B,BXO,N16E36
2022-04-12,12989,1,10,region_mag A,AXX,N19E73
2022-04-13,12988,1,10,region_mag A,AXX,N14E22
2022-04-13,12989,3,30,region_mag B,BXO,N18E61
2022-04-13,12990,3,20,region_mag B,BXO,N16E47
2022-04-14,12989,1,20,region_mag A,HRX,N18E45
2022-04-14,12990,5,40,region_mag B,DAO,N15E32
2022-04-14,12991,1,60,region_mag A,HSX,S25E62
2022-04-15,12989,1,30,region_mag A,HRX,N18E32
2022-04-15,12990,3,70,region_mag B,DAO,N16E19
2022-04-15,12991,1,60,region_mag A,HSX,S24E50
2022-04-16,12989,2,20,region_mag B,BXO,N18E19
2022-04-16,12990,4,60,region_mag B,DAO,N16E06
2022-04-16,12991,1,60,region_mag A,HAX,S24E38
2022-04-16,12992,4,40,region_mag B,CAO,S31W62
2022-04-16,12993,6,300,region_mag B,CHO,N22E75
2022-04-16,12994,1,250,region_mag A,HHX,N14E75
2022-04-17,12989,1,10,region_mag A,AXX,N18E05
2022-04-17,12990,5,60,region_mag B,DAO,N16W07
2022-04-17,12991,1,50,region_mag A,HAX,S24E25
2022-04-17,12992,5,110,region_mag B,DAO,S31W76
2022-04-17,12993,8,400,region_mag B,DHO,N22E61
2022-04-17,12994,5,350,region_mag B,EHO,N14E61
2022-04-18,12990,6,30,region_mag B,BXO,N16W21
2022-04-18,12991,1,50,region_mag A,HAX,S24E12
2022-04-18,12992,3,300,region_mag B,DAO,S28W85
2022-04-18,12993,12,560,region_mag BG,DHI,N18E51
2022-04-18,12994,7,450,region_mag BG,EKO,N13E52
2022-04-19,12990,6,30,region_mag B,BXO,N16W45
2022-04-19,12991,1,30,region_mag A,HSX,S24W02
2022-04-19,12992,3,300,region_mag B,DAO,S28W99
2022-04-19,12993,19,680,region_mag BG,EHI,N18E37
2022-04-19,12994,7,930,region_mag BG,EKO,N13E39
2022-04-19,12995,1,180,region_mag A,HSX,N13E69
2022-04-20,12991,1,10,region_mag A,HSX,S23W15
2022-04-20,12993,19,490,region_mag BG,DHI,N20E24
2022-04-20,12994,8,610,region_mag BG,DKO,N14E25
2022-04-20,12995,1,240,region_mag A,HSX,N14E56
2022-04-20,12996,1,50,region_mag A,HSX,N23E65
2022-04-21,12991,6,30,region_mag B,CRO,S23W29
2022-04-21,12993,35,600,region_mag BG,FKC,N20E10
2022-04-21,12994,22,770,region_mag BG,EKC,N14E11
2022-04-21,12995,3,260,region_mag B,CHO,N14E42
2022-04-21,12996,3,100,region_mag B,CAO,N23E51
2022-04-22,12991,5,30,region_mag B,CRO,S22W34
2022-04-22,12993,18,500,region_mag BG,EKC,N20W05
2022-04-22,12994,19,700,region_mag B,EKI,N14W01
2022-04-22,12995,5,270,region_mag B,CHO,N15E30
2022-04-22,12996,4,90,region_mag B,CAO,N25E42
2022-04-23,12991,2,10,region_mag A,AXX,S23W48
2022-04-23,12993,10,360,region_mag B,DKC,N20W20
2022-04-23,12994,22,580,region_mag B,EKI,N15W13
2022-04-23,12995,7,280,region_mag B,CHO,N15E16
2022-04-23,12996,3,70,region_mag B,CAO,N26E27
2022-04-23,12997,3,10,region_mag B,BXO,N14E63
2022-04-23,12998,1,120,region_mag A,HSX,S19E13
2022-04-24,12991,1,10,region_mag A,AXX,S23W65
2022-04-24,12993,11,440,region_mag BGD,DKC,N20W32
2022-04-24,12994,20,650,region_mag BG,EKI,N14W27
2022-04-24,12995,3,290,region_mag A,HHX,N17W00
2022-04-24,12996,2,80,region_mag B,CAO,N27E15
2022-04-24,12997,4,10,region_mag B,BXO,N14E49
2022-04-24,12998,1,120,region_mag A,HAX,S19W01
2022-04-25,12993,7,200,region_mag BG,CAO,N19W45
2022-04-25,12994,12,670,region_mag BG,EKO,N14W39
2022-04-25,12995,4,210,region_mag A,HSX,N14W09
2022-04-25,12996,5,30,region_mag B,CRO,N24E02
2022-04-25,12997,5,30,region_mag B,CRO,N11E34
2022-04-25,12999,1,180,region_mag A,HAX,S19E49
2022-04-26,12993,9,230,region_mag B,CSO,N20W59
2022-04-26,12994,16,430,region_mag BG,EKO,N14W52
2022-04-26,12995,2,170,region_mag A,HSX,N14W26
2022-04-26,12996,7,10,region_mag B,BXO,N24W12
2022-04-26,12997,7,30,region_mag B,CRO,N12E21
2022-04-26,12999,3,140,region_mag A,HAX,S21E35
2022-04-26,13000,1,50,region_mag A,HSX,S17E68
2022-04-26,13001,1,110,region_mag A,HSX,S31E71
2022-04-27,12993,3,180,region_mag A,HAX,N20W71
2022-04-27,12994,11,320,region_mag B,EKO,N15W66
2022-04-27,12995,1,120,region_mag A,HSX,N14W38
2022-04-27,12996,7,10,region_mag A,AXX,N25W25
2022-04-27,12997,4,30,region_mag B,CRO,N12E13
2022-04-27,12999,4,100,region_mag A,HAX,S20E23
2022-04-27,13000,1,40,region_mag A,HSX,S16E56
2022-04-27,13001,1,120,region_mag A,HSX,S26E58
2022-04-28,12993,3,80,region_mag A,HAX,N20W85
2022-04-28,12994,10,300,region_mag B,EKO,N14W76
2022-04-28,12995,11,130,region_mag B,CSO,N14W51
2022-04-28,12997,4,20,region_mag B,CRO,N12W00
2022-04-28,12999,6,110,region_mag A,HSX,S20E12
2022-04-28,13000,2,20,region_mag A,HRX,S17E43
2022-04-28,13001,1,130,region_mag A,HSX,S31E47
2022-04-28,13002,1,10,region_mag A,AXX,N13E30
2022-04-29,12993,3,80,region_mag A,HAX,N20W99
2022-04-29,12994,1,30,region_mag A,HAX,N16W86
2022-04-29,12995,1,130,region_mag A,HSX,N17W67
2022-04-29,12997,7,20,region_mag B,BXO,N09W22
2022-04-29,12999,6,120,region_mag B,CSO,S21W02
2022-04-29,13000,2,10,region_mag A,HRX,S33E36
2022-04-29,13001,1,120,region_mag A,HAX,S18E31
2022-04-29,13002,1,10,region_mag A,AXX,N13E11
2022-04-29,13003,2,20,region_mag B,BXO,S23E50
2022-04-30,12994,1,30,region_mag A,HAX,N15W0*
2022-04-30,12995,1,130,region_mag A,HSX,N17W80
2022-04-30,12997,3,10,region_mag B,BXO,N12W33
2022-04-30,12999,5,130,region_mag B,CSO,S21W15
2022-04-30,13001,1,120,region_mag A,HSX,S32E21
2022-05-01,12995,1,90,region_mag A,HSX,N15W93
2022-05-01,12997,1,10,region_mag A,AXX,N12W46
2022-05-01,12999,3,80,region_mag A,HAX,S21W27
2022-05-01,13001,2,110,region_mag A,HAX,S32E08
2022-05-02,12995,1,90,region_mag A,HSX,N15W0*
2022-05-02,12997,3,10,region_mag B,BXO,N12W58
2022-05-02,12999,2,70,region_mag A,HSX,S19W39
2022-05-02,13001,2,110,region_mag A,HSX,S31W02
2022-05-02,13004,9,30,region_mag B,BXO,S16E12
2022-05-02,13005,3,20,region_mag B,BXO,N20E05
2022-05-03,12999,1,90,region_mag A,HSX,S19W54
2022-05-03,13001,1,80,region_mag A,HSX,S31W14
2022-05-03,13004,21,100,region_mag B,CSI,S15W01
2022-05-03,13005,4,30,region_mag B,BXO,N20W08
2022-05-04,12999,1,90,region_mag A,HSX,S20W67
2022-05-04,13001,1,90,region_mag A,HSX,S32W27
2022-05-04,13004,18,300,region_mag B,DKC,S16W19
2022-05-04,13006,4,50,region_mag B,CRO,S28E61
2022-05-05,12999,1,70,region_mag A,HSX,S21W80
2022-05-05,13001,1,90,region_mag A,HSX,S32W40
2022-05-05,13003,3,10,region_mag B,BXO,S24W27
2022-05-05,13004,26,500,region_mag BD,DKC,S16W29
2022-05-05,13006,4,50,region_mag B,CAO,S29E52
2022-05-06,12999,1,70,region_mag A,HSX,S21W94
2022-05-06,13001,1,90,region_mag A,HSX,S32W54
2022-05-06,13003,3,10,region_mag B,BXO,S24W41
2022-05-06,13004,25,490,region_mag BD,DKC,S16W43
2022-05-06,13006,8,70,region_mag B,CAO,S29E36
2022-05-07,13001,1,90,region_mag A,HSX,S33W66
2022-05-07,13004,25,490,region_mag BD,DKC,S15W56
2022-05-07,13006,10,80,region_mag B,CAO,S31E32
2022-05-08,13001,1,90,region_mag A,HSX,S32W81
2022-05-08,13004,22,480,region_mag BD,DKC,S16W70
2022-05-08,13005,3,30,region_mag B,CAO,N20W76
2022-05-08,13006,10,80,region_mag B,CAO,S29E09
2022-05-08,13007,3,60,region_mag B,CAO,S23E64
2022-05-09,13001,1,60,region_mag A,HSX,S32W89
2022-05-09,13004,1,180,region_mag A,HSX,S13W85
2022-05-09,13005,1,0,region_mag A,AXX,N20W90
2022-05-09,13006,10,50,region_mag BD,CSO,S31E05
2022-05-09,13007,8,160,region_mag B,DSO,S24E56
2022-05-10,13001,1,60,region_mag A,HSX,S32W0*
2022-05-10,13004,1,180,region_mag A,HSX,S13W99
2022-05-10,13005,1,0,region_mag A,AXX,N20W0*
2022-05-10,13006,22,180,region_mag BGD,EAI,S31W10
2022-05-10,13007,20,240,region_mag B,ESI,S24E44
2022-05-11,13006,19,130,region_mag B,EAO,S31W20
2022-05-11,13007,20,300,region_mag BGD,EHC,S22E31
2022-05-11,13008,2,10,region_mag B,BXO,N15E41
2022-05-11,13009,3,10,region_mag B,BXO,N14W21
2022-05-12,13006,20,140,region_mag B,EAO,S31W34
2022-05-12,13007,30,350,region_mag BGD,EKC,S24E15
2022-05-12,13008,5,30,region_mag B,CAO,N16E20
2022-05-12,13009,6,30,region_mag B,CAO,N16W34
2022-05-12,13010,1,30,region_mag A,HSX,S13E71
2022-05-13,13006,18,120,region_mag B,EAO,S31W47
2022-05-13,13007,28,330,region_mag B,EKC,S22E02
2022-05-13,13008,4,30,region_mag B,CAO,N17E07
2022-05-13,13009,1,10,region_mag A,AXX,N14W49
2022-05-13,13010,5,90,region_mag B,DSO,S15E61
2022-05-13,13011,3,30,region_mag B,CRO,N16E66
2022-05-13,13012,2,10,region_mag B,BXO,S19E01
2022-05-14,13006,8,10,region_mag B,BXO,S30W62
2022-05-14,13007,30,340,region_mag B,EKC,S23W08
2022-05-14,13010,12,190,region_mag B,DSO,S16E50
2022-05-14,13011,2,30,region_mag B,CRO,N12E64
2022-05-14,13012,2,10,region_mag B,BXO,S19W13
2022-05-14,13013,3,10,region_mag B,BXO,S28E29
2022-05-15,13006,3,10,region_mag B,BXO,S30W73
2022-05-15,13007,30,340,region_mag B,EKC,S22W22
2022-05-15,13010,12,190,region_mag B,DSO,S19E37
2022-05-15,13011,2,10,region_mag B,BXO,N12E50
2022-05-15,13013,1,10,region_mag A,AXX,S28E15
2022-05-15,13014,7,100,region_mag B,CAO,N21E53
2022-05-15,13015,4,60,region_mag B,DAO,N14E55
2022-05-16,13007,36,320,region_mag B,EKC,S24W35
2022-05-16,13010,23,100,region_mag B,CSO,S15E21
2022-05-16,13011,3,10,region_mag B,BXO,N16E26
2022-05-16,13013,2,0,region_mag A,AXX,S28E02
2022-05-16,13014,13,140,region_mag BD,DAC,N21E39
2022-05-16,13015,7,110,region_mag A,HSX,N14E41
2022-05-16,13016,3,100,region_mag A,HSX,S18E73
2022-05-16,13017,6,20,region_mag BG,CRO,N14E66
2022-05-17,13007,18,170,region_mag B,ESI,S23W49
2022-05-17,13010,19,60,region_mag B,CSO,S16E10
2022-05-17,13011,1,0,region_mag A,AXX,N16E11
2022-05-17,13013,2,0,region_mag A,AXX,S27W11
2022-05-17,13014,18,220,region_mag BG,DAC,N22E30
2022-05-17,13015,5,90,region_mag A,HSX,N13E28
2022-05-17,13016,3,100,region_mag B,DSO,S18E59
2022-05-17,13017,4,20,region_mag B,CRO,N14E52
2022-05-17,13018,5,20,region_mag B,CRO,S12E54
2022-05-18,13007,10,120,region_mag B,CSO,S21W61
2022-05-18,13010,20,70,region_mag B,CSO,S15W04
2022-05-18,13014,30,850,region_mag BGD,EKC,N21E17
2022-05-18,13015,5,100,region_mag A,HSX,N13E14
2022-05-18,13016,6,180,region_mag B,DAO,S20E47
2022-05-18,13017,2,20,region_mag B,CRO,N13E41
2022-05-18,13018,4,10,region_mag A,AXX,S12E39
2022-05-19,13007,4,110,region_mag A,HSX,S19W75
2022-05-19,13010,16,50,region_mag B,CSO,S16W16
2022-05-19,13014,30,1100,region_mag BGD,EKC,N21E04
2022-05-19,13015,5,50,region_mag A,HSX,N15E01
2022-05-19,13016,4,140,region_mag B,EAO,S20E34
2022-05-19,13017,9,30,region_mag B,CRO,N11E28
2022-05-19,13018,3,0,region_mag A,AXX,S11E26
2022-05-19,13019,3,20,region_mag B,CRO,N11E69
2022-05-20,13007,1,20,region_mag A,HSX,S19W89
2022-05-20,13010,9,50,region_mag B,CRO,S14W30
