Date,Total Sunspot,Max Size,Zurich Class,Penumbra Class,Compactness Class,NS,Lat,EW,Lan,X-ray class,X-ray intensity
1990-01-07,3.0,140.0,C,A,O,S,23,E,51,0,0.0
1990-01-07,8.0,20.0,B,X,O,N,27,E,15,0,0.0
1990-01-07,10.0,140.0,D,A,O,S,10,E,70,0,0.0
1990-01-09,5.0,340.0,D,K,O,N,16,W,70,0,0.0
1990-01-09,5.0,180.0,C,A,O,S,23,W,18,M,2.5
1990-01-09,10.0,210.0,E,A,I,S,13,E,6,0,0.0
1990-01-10,8.0,300.0,E,K,O,N,15,W,74,0,0.0
1990-01-10,10.0,170.0,C,S,O,S,36,W,50,0,0.0
1990-01-10,33.0,40.0,D,A,I,S,13,W,28,0,0.0
1990-01-10,105.0,250.0,D,K,I,S,23,W,28,M,2.2
1990-01-10,40.0,290.0,D,A,I,N,28,W,51,0,0.0
1990-01-10,68.0,260.0,F,K,I,S,14,E,4,0,0.0
1990-01-10,4.0,80.0,C,S,O,S,24,E,20,0,0.0
1990-01-10,28.0,100.0,D,A,O,S,11,E,40,0,0.0
1990-01-10,8.0,50.0,C,R,O,S,34,E,69,0,0.0
1990-01-11,5.0,10.0,B,X,O,S,37,W,58,0,0.0
1990-01-11,68.0,330.0,D,K,I,S,12,W,44,0,0.0
1990-01-11,109.0,310.0,E,H,I,S,24,W,42,C,2.4
1990-01-11,23.0,370.0,E,K,O,N,27,W,69,0,0.0
1990-01-11,72.0,310.0,F,K,O,S,15,W,17,0,0.0
1990-01-11,4.0,110.0,C,A,O,S,22,W,1,0,0.0
1990-01-11,31.0,60.0,D,A,O,S,10,E,20,0,0.0
1990-01-11,8.0,70.0,C,A,O,N,12,E,43,0,0.0
1990-01-11,34.0,90.0,D,A,O,S,34,E,57,0,0.0
1990-01-11,2.0,10.0,B,X,O,S,33,W,22,0,0.0
1990-01-11,2.0,20.0,C,R,O,S,32,E,78,0,0.0
1990-01-11,2.0,10.0,B,X,O,N,20,E,82,0,0.0
1990-01-11,3.0,10.0,B,X,O,S,20,E,86,0,0.0
1990-01-12,3.0,10.0,B,X,O,S,37,W,70,0,0.0
1990-01-12,47.0,270.0,D,K,I,S,12,W,54,0,0.0
1990-01-12,57.0,200.0,E,A,I,S,24,W,56,M,1.1
1990-01-12,22.0,240.0,D,K,O,N,26,W,71,0,0.0
1990-01-12,42.0,140.0,F,H,O,S,12,W,33,0,0.0
1990-01-12,39.0,60.0,D,A,O,S,10,E,7,0,0.0
1990-01-12,15.0,70.0,C,A,O,S,34,E,42,0,0.0
1990-01-12,2.0,10.0,B,X,O,S,33,W,28,0,0.0
1990-01-12,3.0,50.0,C,A,O,S,29,E,66,0,0.0
1990-01-12,28.0,180.0,D,K,I,N,21,E,67,M,3.5
1990-01-12,6.0,50.0,C,A,O,S,20,E,70,0,0.0
1990-01-12,5.0,60.0,C,A,O,N,33,E,67,0,0.0
1990-01-13,2.0,10.0,B,X,O,S,8,W,23,0,0.0
1990-01-13,42.0,180.0,E,A,O,S,13,W,61,C,1.8
1990-01-13,34.0,100.0,E,A,O,S,21,W,68,0,0.0
1990-01-13,20.0,150.0,E,A,O,S,13,W,41,0,0.0
1990-01-13,8.0,70.0,C,A,O,S,23,W,27,0,0.0
1990-01-13,74.0,170.0,D,A,I,S,10,W,6,C,1.9
1990-01-13,23.0,70.0,D,A,O,S,35,E,29,0,0.0
1990-01-13,2.0,10.0,B,X,O,S,33,W,38,0,0.0
1990-01-13,2.0,40.0,C,S,O,S,31,E,50,0,0.0
1990-01-13,82.0,340.0,E,A,I,N,18,E,61,C,1.2
1990-01-13,10.0,110.0,C,A,O,S,22,E,62,0,0.0
1990-01-13,40.0,180.0,E,A,I,N,32,E,55,0,0.0
1990-01-13,2.0,10.0,B,X,O,S,6,W,28,0,0.0
1990-01-13,5.0,20.0,B,X,O,N,40,E,46,0,0.0
1990-01-14,11.0,90.0,D,A,O,S,12,W,75,C,1.3
1990-01-14,3.0,40.0,B,X,O,S,23,W,73,0,0.0
1990-01-14,4.0,100.0,C,S,O,S,13,W,48,0,0.0
1990-01-14,38.0,50.0,D,A,O,S,10,W,19,0,0.0
1990-01-14,19.0,50.0,C,A,O,S,36,E,18,0,0.0
1990-01-14,122.0,210.0,E,A,I,N,21,E,45,M,2.8
1990-01-14,9.0,80.0,C,A,O,S,21,E,45,0,0.0
1990-01-14,53.0,180.0,E,A,I,N,32,E,38,0,0.0
1990-01-14,2.0,10.0,B,X,O,N,13,E,32,0,0.0
1990-01-15,9.0,210.0,E,A,O,S,13,W,73,0,0.0
1990-01-15,4.0,30.0,B,X,O,S,10,W,26,0,0.0
1990-01-15,9.0,40.0,D,A,O,N,11,W,7,0,0.0
1990-01-15,9.0,30.0,C,R,O,S,37,E,10,0,0.0
1990-01-15,139.0,190.0,E,A,I,N,21,E,31,C,7.5
1990-01-15,15.0,50.0,D,A,O,S,22,E,32,0,0.0
1990-01-15,69.0,210.0,E,A,I,N,34,E,32,0,0.0
1990-01-15,20.0,80.0,D,A,O,N,41,E,17,0,0.0
1990-01-15,2.0,30.0,B,X,O,N,26,E,70,0,0.0
1990-01-15,6.0,20.0,C,R,O,S,11,E,35,0,0.0
1990-01-16,5.0,120.0,C,A,O,S,16,W,76,0,0.0
1990-01-16,11.0,40.0,C,A,O,N,10,W,10,0,0.0
1990-01-16,55.0,380.0,E,A,I,N,23,E,23,0,0.0
1990-01-16,15.0,40.0,C,A,O,S,21,E,28,0,0.0
1990-01-16,28.0,360.0,E,A,I,N,34,E,15,0,0.0
1990-01-16,6.0,40.0,B,X,O,N,40,E,11,0,0.0
1990-01-16,2.0,30.0,B,X,O,N,26,E,57,0,0.0
1990-01-16,4.0,110.0,C,S,O,S,8,E,74,0,0.0
1990-01-17,15.0,50.0,C,A,O,N,11,W,26,0,0.0
1990-01-17,9.0,50.0,C,A,O,S,30,E,10,0,0.0
1990-01-17,74.0,260.0,E,A,C,N,23,E,6,C,2.9
1990-01-17,15.0,40.0,D,A,O,S,21,E,9,0,0.0
1990-01-17,52.0,370.0,E,K,I,N,32,E,0,0,0.0
1990-01-17,3.0,10.0,B,X,O,N,42,W,2,0,0.0
1990-01-17,5.0,40.0,C,S,O,N,25,E,51,0,0.0
1990-01-17,6.0,10.0,B,X,O,S,8,E,13,0,0.0
1990-01-17,72.0,260.0,F,K,I,S,9,E,55,0,0.0
1990-01-17,46.0,100.0,D,A,I,S,12,E,69,C,7.2
1990-01-17,7.0,10.0,B,X,O,N,16,E,3,0,0.0
1990-01-17,9.0,70.0,C,A,O,S,27,E,82,0,0.0
1990-01-17,6.0,10.0,B,X,O,S,31,E,17,0,0.0
1990-01-18,10.0,60.0,C,A,O,S,32,W,5,0,0.0
1990-01-18,60.0,290.0,E,A,I,N,22,W,8,0,0.0
1990-01-18,5.0,30.0,C,A,O,S,20,W,6,0,0.0
1990-01-18,37.0,270.0,E,A,I,N,32,W,15,0,0.0
1990-01-18,3.0,30.0,C,R,O,N,25,E,38,0,0.0
1990-01-18,19.0,180.0,D,A,O,S,9,E,45,0,0.0
1990-01-18,38.0,200.0,E,A,O,S,11,E,55,M,1.7
1990-01-18,4.0,10.0,B,X,O,N,15,W,9,0,0.0
1990-01-18,19.0,320.0,E,A,O,S,30,E,77,0,0.0
1990-01-18,15.0,80.0,D,A,O,S,30,E,0,0,0.0
1990-01-18,3.0,20.0,B,X,O,S,11,E,78,0,0.0
1990-01-19,2.0,20.0,B,X,O,S,26,W,60,0,0.0
1990-01-19,8.0,40.0,D,A,O,S,30,W,13,0,0.0
1990-01-19,132.0,320.0,F,K,I,N,22,W,25,C,5.6
1990-01-19,13.0,20.0,C,S,O,S,21,W,15,0,0.0
1990-01-19,34.0,230.0,E,K,O,N,31,W,28,0,0.0
1990-01-19,61.0,260.0,D,K,I,S,10,E,28,0,0.0
1990-01-19,77.0,310.0,E,K,I,S,11,E,41,M,2.0
1990-01-19,3.0,20.0,B,X,O,N,16,W,13,0,0.0
1990-01-19,43.0,430.0,E,H,O,S,27,E,62,0,0.0
1990-01-19,22.0,80.0,D,A,O,S,30,W,5,0,0.0
1990-01-19,12.0,100.0,D,A,O,S,12,E,71,0,0.0
1990-01-19,15.0,90.0,C,A,O,S,9,E,77,0,0.0
1990-01-19,2.0,120.0,C,A,O,N,27,E,80,0,0.0
1990-01-20,5.0,20.0,C,A,O,S,31,W,30,0,0.0
1990-01-20,152.0,310.0,F,A,I,N,21,W,32,M,1.7
1990-01-20,15.0,120.0,E,A,O,N,33,W,40,0,0.0
1990-01-20,4.0,10.0,C,A,O,N,26,E,1,0,0.0
1990-01-20,122.0,230.0,D,A,I,S,10,E,23,0,0.0
1990-01-20,143.0,300.0,E,K,I,S,10,E,27,M,4.2
1990-01-20,2.0,10.0,B,X,O,N,16,W,28,0,0.0
1990-01-20,95.0,480.0,F,K,I,S,27,E,49,0,0.0
1990-01-20,14.0,80.0,C,R,O,N,23,E,41,0,0.0
1990-01-20,26.0,40.0,D,A,O,S,31,W,17,0,0.0
1990-01-20,30.0,50.0,E,A,O,S,13,E,58,0,0.0
1990-01-20,36.0,100.0,D,A,O,S,11,E,66,C,6.7
1990-01-20,3.0,70.0,C,A,O,N,27,E,64,0,0.0
1990-01-20,8.0,20.0,C,A,O,N,8,E,7,0,0.0
1990-01-21,2.0,20.0,C,A,O,S,30,W,42,0,0.0
1990-01-21,118.0,510.0,F,K,I,N,20,W,45,C,8.8
1990-01-21,21.0,120.0,F,A,O,N,34,W,52,0,0.0
1990-01-21,2.0,10.0,B,X,O,N,26,W,8,0,0.0
1990-01-21,26.0,160.0,D,S,O,S,8,E,11,0,0.0
1990-01-21,136.0,210.0,E,A,I,S,11,E,13,M,6.9
1990-01-21,55.0,160.0,E,A,I,S,26,E,46,M,1.6
1990-01-21,31.0,80.0,D,A,O,N,25,E,26,0,0.0
1990-01-21,7.0,10.0,C,A,O,S,30,W,40,0,0.0
1990-01-21,25.0,40.0,C,A,O,S,11,E,39,0,0.0
1990-01-21,45.0,80.0,D,A,O,S,8,E,55,0,0.0
1990-01-21,27.0,50.0,D,A,O,N,8,W,7,0,0.0
1990-01-21,34.0,980.0,F,K,C,S,11,E,80,0,0.0
1990-01-22,41.0,410.0,F,K,I,N,21,W,60,C,5.0
1990-01-22,11.0,50.0,F,A,O,N,33,W,60,0,0.0
1990-01-22,5.0,60.0,C,S,O,S,8,E,0,0,0.0
1990-01-22,90.0,160.0,E,A,I,S,11,E,3,M,1.2
1990-01-22,89.0,110.0,E,A,I,S,29,E,23,M,1.5
1990-01-22,10.0,20.0,B,X,O,N,22,E,10,0,0.0
1990-01-22,10.0,20.0,C,A,O,S,10,E,28,0,0.0
1990-01-22,21.0,30.0,C,A,O,S,8,E,45,0,0.0
1990-01-22,3.0,30.0,H,A,O,N,24,E,42,0,0.0
1990-01-22,35.0,30.0,D,A,O,N,9,W,22,0,0.0
1990-01-22,83.0,1120.0,F,K,C,S,10,E,66,C,6.8
1990-01-22,14.0,210.0,E,K,O,S,13,E,70,0,0.0
1990-01-23,33.0,220.0,F,K,I,N,20,W,67,C,5.0
1990-01-23,4.0,10.0,B,X,O,N,34,W,73,0,0.0
1990-01-23,20.0,140.0,D,A,O,S,10,W,15,0,0.0
1990-01-23,84.0,150.0,E,A,I,S,10,W,12,C,2.9
1990-01-23,112.0,190.0,E,K,I,S,28,E,13,0,0.0
1990-01-23,11.0,10.0,B,X,O,N,22,W,2,0,0.0
1990-01-23,17.0,30.0,C,A,O,S,11,E,14,0,0.0
1990-01-23,23.0,60.0,C,A,O,S,10,E,27,0,0.0
1990-01-23,3.0,10.0,B,X,O,N,27,E,35,0,0.0
1990-01-23,31.0,60.0,D,A,O,N,8,W,28,0,0.0
1990-01-23,119.0,1140.0,F,K,C,S,11,E,54,M,2.3
1990-01-23,25.0,210.0,D,K,O,S,12,E,58,0,0.0
1990-01-23,4.0,10.0,B,X,O,S,14,W,51,0,0.0
1990-01-23,4.0,10.0,B,X,O,S,15,E,5,0,0.0
1990-01-23,6.0,10.0,B,X,O,N,4,E,21,0,0.0
1990-01-24,7.0,110.0,D,S,O,S,10,W,30,0,0.0
1990-01-24,51.0,120.0,E,A,O,S,11,W,27,0,0.0
1990-01-24,135.0,320.0,F,K,I,S,27,W,2,M,1.7
1990-01-24,15.0,10.0,B,X,O,N,23,W,8,0,0.0
1990-01-24,19.0,80.0,D,A,O,S,13,W,11,0,0.0
1990-01-24,21.0,30.0,C,A,O,S,8,E,14,0,0.0
1990-01-24,12.0,10.0,B,X,O,N,8,W,43,0,0.0
1990-01-24,92.0,1120.0,F,K,I,S,10,E,41,C,6.5
1990-01-24,6.0,10.0,B,X,O,S,13,E,37,0,0.0
1990-01-24,22.0,70.0,D,A,I,S,14,W,63,0,0.0
1990-01-24,33.0,60.0,D,A,O,S,15,E,0,0,0.0
1990-01-24,3.0,240.0,C,H,O,N,12,E,70,0,0.0
1990-01-24,2.0,10.0,B,X,O,N,16,E,34,0,0.0
1990-01-24,2.0,10.0,B,X,O,N,15,E,23,0,0.0
1990-01-24,3.0,10.0,B,X,O,S,13,E,65,0,0.0
1990-01-24,3.0,10.0,B,X,O,N,23,E,53,0,0.0
1990-01-25,3.0,100.0,D,S,O,S,9,W,43,0,0.0
1990-01-25,77.0,210.0,E,A,C,S,8,W,44,0,0.0
1990-01-25,109.0,670.0,F,K,C,S,26,W,18,0,0.0
1990-01-25,5.0,10.0,B,X,O,S,10,W,9,0,0.0
1990-01-25,13.0,20.0,C,R,O,S,10,E,2,0,0.0
1990-01-25,117.0,1290.0,F,K,I,S,11,E,25,C,3.1
1990-01-25,3.0,10.0,B,X,O,S,14,E,20,0,0.0
1990-01-25,8.0,60.0,C,R,O,S,13,W,76,0,0.0
1990-01-25,11.0,10.0,B,X,O,S,14,W,13,0,0.0
1990-01-25,17.0,20.0,C,R,O,N,13,E,10,C,4.1
1990-01-25,7.0,20.0,C,R,O,S,16,E,55,0,0.0
1990-01-25,39.0,100.0,D,S,O,N,23,E,42,0,0.0
1990-01-25,6.0,10.0,B,X,O,N,13,W,25,0,0.0
1990-01-25,2.0,10.0,B,X,O,N,14,W,12,0,0.0
1990-01-26,3.0,100.0,D,S,O,S,10,W,58,0,0.0
1990-01-26,48.0,90.0,E,A,O,S,10,W,50,0,0.0
1990-01-26,111.0,250.0,E,K,I,S,28,W,21,0,0.0
1990-01-26,3.0,10.0,B,X,O,S,12,W,10,0,0.0
1990-01-26,134.0,1100.0,F,K,I,S,10,E,14,0,0.0
1990-01-26,4.0,10.0,B,X,O,S,15,W,26,0,0.0
1990-01-26,10.0,10.0,B,X,O,N,13,W,2,0,0.0
1990-01-26,3.0,10.0,B,X,O,S,14,E,47,0,0.0
1990-01-26,53.0,230.0,D,A,O,N,22,E,27,C,5.6
1990-01-26,13.0,50.0,D,S,O,N,14,W,41,0,0.0
1990-01-26,4.0,30.0,B,X,O,N,29,E,67,0,0.0
1990-01-26,28.0,140.0,C,A,O,S,26,W,28,0,0.0
1990-01-27,4.0,40.0,B,X,O,S,8,W,68,0,0.0
1990-01-27,22.0,90.0,E,A,O,S,11,W,65,0,0.0
1990-01-27,59.0,100.0,D,A,I,S,25,W,42,0,0.0
1990-01-27,2.0,10.0,B,X,O,S,10,W,22,0,0.0
1990-01-27,113.0,1140.0,F,K,I,S,10,W,2,0,0.0
1990-01-27,3.0,40.0,B,X,O,S,12,W,48,0,0.0
1990-01-27,6.0,240.0,C,A,O,N,11,E,31,0,0.0
1990-01-27,52.0,60.0,C,A,I,N,13,W,16,0,0.0
1990-01-27,10.0,30.0,C,S,O,S,15,E,25,0,0.0
1990-01-27,54.0,350.0,E,A,I,N,24,E,16,C,1.8
1990-01-27,6.0,10.0,B,X,O,N,13,W,50,0,0.0
1990-01-27,6.0,10.0,B,X,O,N,29,E,54,0,0.0
1990-01-27,6.0,10.0,B,X,O,N,14,E,37,0,0.0
1990-01-27,2.0,0.0,B,X,O,N,22,W,28,0,0.0
1990-01-28,4.0,30.0,B,X,O,S,11,W,75,0,0.0
1990-01-28,18.0,40.0,C,S,O,S,28,W,58,C,2.2
1990-01-28,137.0,1250.0,F,K,I,S,9,W,12,C,2.6
1990-01-28,6.0,230.0,C,A,O,N,10,E,22,0,0.0
1990-01-28,37.0,110.0,D,A,O,N,13,W,32,0,0.0
1990-01-28,30.0,30.0,D,A,O,S,16,E,10,0,0.0
1990-01-28,60.0,290.0,E,A,I,N,24,E,1,0,0.0
1990-01-28,5.0,40.0,B,X,O,N,16,W,65,0,0.0
1990-01-28,9.0,30.0,B,X,O,N,28,E,44,0,0.0
1990-01-28,26.0,60.0,D,A,O,N,14,E,26,0,0.0
1990-01-28,3.0,140.0,C,A,O,N,23,E,61,0,0.0
1990-01-28,2.0,0.0,B,X,O,N,8,E,16,0,0.0
1990-01-28,5.0,10.0,B,X,O,N,41,W,28,0,0.0
1990-01-28,7.0,10.0,B,X,O,S,12,W,1,0,0.0
1990-01-28,3.0,20.0,B,X,O,S,13,E,85,0,0.0
1990-01-29,117.0,2080.0,F,K,I,S,10,W,28,0,0.0
1990-01-29,18.0,430.0,C,K,O,N,13,E,6,0,0.0
1990-01-29,3.0,10.0,B,X,O,N,16,W,27,0,0.0
1990-01-29,34.0,130.0,D,A,O,N,15,W,45,0,0.0
1990-01-29,17.0,130.0,C,A,O,S,15,W,6,0,0.0
1990-01-29,52.0,250.0,E,A,I,N,25,W,7,0,0.0
1990-01-29,17.0,40.0,B,X,O,N,28,E,33,0,0.0
1990-01-29,27.0,70.0,D,A,O,N,14,E,14,C,6.1
1990-01-29,8.0,210.0,C,A,O,N,23,E,47,C,2.5
1990-01-29,5.0,30.0,B,X,O,N,7,W,7,0,0.0
1990-01-29,3.0,20.0,B,X,O,N,40,W,35,0,0.0
1990-01-29,10.0,30.0,C,R,O,S,12,W,14,0,0.0
1990-01-29,4.0,30.0,B,X,O,S,13,E,73,0,0.0
1990-01-30,109.0,1200.0,F,K,I,S,10,W,29,C,1.7
1990-01-30,23.0,220.0,D,K,O,N,12,W,9,0,0.0
1990-01-30,19.0,50.0,D,A,O,N,13,W,50,0,0.0
1990-01-30,13.0,20.0,C,A,O,S,15,W,21,0,0.0
1990-01-30,82.0,300.0,E,K,I,N,26,W,22,0,0.0
1990-01-30,48.0,40.0,C,R,I,N,28,E,18,0,0.0
1990-01-30,41.0,50.0,C,A,O,N,15,E,0,0,0.0
1990-01-30,23.0,150.0,D,A,I,N,24,E,35,0,0.0
1990-01-30,3.0,10.0,B,X,O,N,8,W,10,0,0.0
1990-01-30,4.0,20.0,B,X,O,N,40,W,53,0,0.0
1990-01-30,8.0,40.0,B,X,O,S,12,W,28,0,0.0
1990-01-30,4.0,40.0,B,X,O,S,13,E,65,0,0.0
1990-01-30,5.0,20.0,B,X,O,N,8,E,53,0,0.0
1990-01-31,86.0,1060.0,F,K,I,S,10,W,50,C,6.0
1990-01-31,8.0,220.0,C,H,O,N,11,W,21,0,0.0
1990-01-31,14.0,80.0,D,A,O,N,12,W,58,0,0.0
1990-01-31,16.0,80.0,F,A,O,N,12,W,70,0,0.0
1990-01-31,63.0,110.0,D,A,I,S,16,W,26,0,0.0
1990-01-31,32.0,270.0,E,A,O,N,24,W,38,0,0.0
1990-01-31,26.0,40.0,C,A,O,N,30,E,2,0,0.0
1990-01-31,40.0,70.0,D,A,I,N,15,W,16,0,0.0
1990-01-31,15.0,110.0,C,A,O,N,24,E,26,C,3.4
1990-01-31,5.0,40.0,C,A,O,N,39,W,56,0,0.0
1990-01-31,33.0,90.0,D,A,O,S,13,W,43,0,0.0
1990-01-31,6.0,20.0,B,X,O,S,13,E,52,0,0.0
1990-01-31,36.0,70.0,D,A,I,N,9,E,39,C,4.6
1990-02-01,52.0,840.0,F,K,I,S,10,W,57,0,0.0
1990-02-01,10.0,360.0,C,A,O,N,12,W,35,C,2.0
1990-02-01,21.0,190.0,D,A,I,N,12,W,71,C,2.4
1990-02-01,7.0,60.0,C,A,O,N,13,W,75,0,0.0
1990-02-01,33.0,130.0,D,A,O,S,14,W,44,0,0.0
1990-02-01,14.0,180.0,E,A,O,N,25,W,44,0,0.0
1990-02-01,9.0,30.0,C,A,O,N,28,W,6,C,4.0
1990-02-01,63.0,80.0,D,A,O,N,14,W,29,0,0.0
1990-02-01,14.0,130.0,C,A,O,N,23,E,19,0,0.0
1990-02-01,3.0,10.0,B,X,O,N,41,W,72,0,0.0
1990-02-01,37.0,140.0,D,A,O,S,11,W,52,0,0.0
1990-02-01,2.0,10.0,B,X,O,S,13,E,32,0,0.0
1990-02-01,20.0,60.0,D,A,O,N,8,E,24,0,0.0
1990-02-01,49.0,100.0,D,A,O,N,14,E,17,0,0.0
1990-02-01,2.0,10.0,B,X,O,S,24,E,46,0,0.0
1990-02-01,4.0,10.0,B,X,O,S,9,W,12,0,0.0
1990-02-02,15.0,600.0,F,K,O,S,11,W,70,C,4.4
1990-02-02,4.0,120.0,C,A,O,N,10,W,75,0,0.0
1990-02-02,22.0,140.0,D,A,I,S,16,W,45,0,0.0
1990-02-02,18.0,200.0,E,A,O,N,23,W,55,0,0.0
1990-02-02,10.0,50.0,B,X,O,N,28,W,14,0,0.0
1990-02-02,34.0,100.0,D,A,O,N,13,W,33,0,0.0
1990-02-02,30.0,140.0,D,A,O,N,23,W,2,0,0.0
1990-02-02,28.0,160.0,D,A,I,S,10,W,65,0,0.0
1990-02-02,4.0,20.0,B,X,O,S,14,E,27,0,0.0
1990-02-02,65.0,210.0,D,A,I,N,8,E,18,0,0.0
1990-02-02,39.0,200.0,D,A,I,N,16,E,4,0,0.0
1990-02-02,9.0,20.0,C,R,O,S,9,W,22,0,0.0
1990-02-03,3.0,150.0,D,S,O,S,11,W,85,M,6.9
1990-02-03,23.0,140.0,D,A,O,S,16,W,57,0,0.0
1990-02-03,8.0,220.0,E,A,O,N,23,W,65,0,0.0
1990-02-03,43.0,100.0,D,A,O,N,16,W,59,C,4.1
1990-02-03,14.0,120.0,C,A,O,N,24,W,15,0,0.0
1990-02-03,7.0,170.0,C,A,O,S,12,W,70,0,0.0
1990-02-03,6.0,30.0,B,X,O,S,14,E,13,0,0.0
1990-02-03,83.0,230.0,E,A,O,N,8,E,7,C,1.7
1990-02-03,21.0,150.0,D,A,O,N,15,W,6,0,0.0
1990-02-03,2.0,10.0,B,X,O,N,7,W,62,0,0.0
1990-02-04,6.0,120.0,C,A,O,S,15,W,78,0,0.0
1990-02-04,39.0,230.0,D,A,O,N,15,W,67,0,0.0
1990-02-04,11.0,150.0,C,A,O,N,23,W,31,0,0.0
1990-02-04,2.0,30.0,C,S,O,S,13,W,84,0,0.0
1990-02-04,69.0,170.0,D,A,I,N,7,W,12,0,0.0
1990-02-04,58.0,170.0,D,A,I,N,15,W,19,C,3.0
1990-02-04,6.0,10.0,B,X,O,S,23,E,5,0,0.0
1990-02-04,5.0,60.0,C,S,O,N,8,W,75,0,0.0
1990-02-04,3.0,0.0,B,X,O,N,20,W,55,0,0.0
1990-02-05,5.0,80.0,C,A,O,N,13,W,79,C,3.3
1990-02-05,9.0,100.0,C,A,O,N,26,W,46,0,0.0
1990-02-05,51.0,130.0,D,A,O,N,8,W,21,0,0.0
1990-02-05,54.0,210.0,D,A,I,N,15,W,33,C,1.3
1990-02-05,66.0,80.0,D,A,I,S,22,W,6,0,0.0
1990-02-05,3.0,10.0,B,X,O,N,20,W,70,0,0.0
1990-02-06,6.0,70.0,C,A,O,N,24,W,50,C,2.8
1990-02-06,41.0,140.0,D,A,I,N,8,W,44,0,0.0
1990-02-06,65.0,140.0,E,A,I,N,15,W,45,C,5.4
1990-02-06,46.0,60.0,C,A,I,S,22,W,16,0,0.0
1990-02-06,6.0,10.0,B,X,O,S,20,W,31,0,0.0
1990-02-07,18.0,150.0,D,A,I,N,8,W,58,C,1.9
1990-02-07,58.0,200.0,E,A,I,N,13,W,54,C,1.9
1990-02-07,25.0,70.0,C,A,I,S,23,W,29,0,0.0
1990-02-07,5.0,10.0,B,X,O,S,20,W,46,0,0.0
1990-02-07,18.0,60.0,C,A,O,S,26,E,49,0,0.0
1990-02-07,2.0,10.0,B,X,O,N,28,E,68,0,0.0
1990-02-08,9.0,110.0,D,A,O,N,8,W,62,0,0.0
1990-02-08,19.0,200.0,D,A,O,N,14,W,65,0,0.0
1990-02-08,14.0,50.0,C,R,O,S,18,W,60,0,0.0
1990-02-08,21.0,50.0,C,A,O,S,17,W,56,C,7.5
1990-02-08,11.0,70.0,D,A,O,S,28,E,37,0,0.0
1990-02-08,3.0,270.0,C,K,O,N,17,E,72,0,0.0
1990-02-08,5.0,60.0,D,R,O,N,24,E,58,0,0.0
1990-02-08,3.0,10.0,B,X,O,N,12,E,41,0,0.0
1990-02-09,3.0,60.0,C,A,O,N,7,W,75,0,0.0
1990-02-09,3.0,60.0,B,X,O,N,14,W,75,0,0.0
1990-02-09,11.0,100.0,C,R,O,S,19,W,68,0,0.0
1990-02-09,17.0,180.0,D,A,O,S,21,W,63,C,7.2
1990-02-09,46.0,110.0,D,A,I,S,27,E,30,0,0.0
1990-02-09,12.0,360.0,C,K,O,N,17,E,55,0,0.0
1990-02-09,10.0,40.0,C,A,O,N,25,E,48,0,0.0
1990-02-09,12.0,40.0,D,A,O,N,12,E,37,0,0.0
1990-02-09,13.0,80.0,D,A,O,S,12,E,75,0,0.0
1990-02-09,23.0,50.0,D,A,O,N,3,E,49,0,0.0
1990-02-10,2.0,10.0,B,X,O,S,12,W,57,0,0.0
1990-02-10,28.0,50.0,C,A,O,S,27,E,18,0,0.0
1990-02-10,8.0,450.0,C,K,O,N,17,E,45,0,0.0
1990-02-10,5.0,10.0,B,X,O,N,26,E,31,0,0.0
1990-02-10,3.0,40.0,C,A,O,N,31,E,45,0,0.0
1990-02-10,23.0,80.0,D,A,O,N,13,E,24,0,0.0
1990-02-10,24.0,80.0,D,A,O,S,13,E,61,0,0.0
1990-02-10,33.0,70.0,D,A,O,N,5,E,45,0,0.0
1990-02-11,3.0,10.0,B,X,O,S,27,E,5,0,0.0
1990-02-11,28.0,460.0,E,K,I,N,17,E,33,C,1.8
1990-02-11,2.0,20.0,C,A,O,N,31,E,33,0,0.0
1990-02-11,43.0,50.0,D,A,I,N,12,E,5,0,0.0
1990-02-11,49.0,80.0,D,A,O,S,12,E,50,0,0.0
1990-02-11,14.0,30.0,C,A,O,N,4,E,23,0,0.0
1990-02-12,5.0,10.0,B,X,O,S,27,W,16,0,0.0
1990-02-12,33.0,440.0,D,K,O,N,17,E,19,C,3.4
1990-02-12,68.0,80.0,C,A,I,N,12,W,12,C,3.0
1990-02-12,14.0,40.0,C,R,O,S,12,E,43,0,0.0
1990-02-12,5.0,10.0,C,A,O,N,4,E,8,0,0.0
1990-02-13,9.0,20.0,B,X,O,S,27,W,29,0,0.0
1990-02-13,37.0,470.0,E,K,O,N,17,E,7,C,1.9
1990-02-13,5.0,30.0,C,R,O,N,31,E,9,0,0.0
1990-02-13,28.0,100.0,D,A,O,N,12,W,22,C,1.7
1990-02-13,6.0,20.0,B,X,O,S,12,E,22,0,0.0
1990-02-13,15.0,20.0,C,R,O,N,5,W,2,0,0.0
1990-02-13,5.0,10.0,B,X,O,N,22,E,11,0,0.0
1990-02-14,36.0,3410.0,E,K,O,N,17,W,5,0,0.0
1990-02-14,87.0,1800.0,D,A,I,N,11,W,31,C,6.4
1990-02-14,13.0,10.0,B,X,O,S,14,E,6,0,0.0
1990-02-14,4.0,20.0,B,X,O,N,3,W,16,0,0.0
1990-02-14,4.0,10.0,B,X,O,N,21,W,3,0,0.0
1990-02-14,4.0,20.0,B,X,O,S,14,E,63,0,0.0
1990-02-15,27.0,4960.0,E,K,O,N,17,W,18,0,0.0
