Date,Region,Sunspot Number,Size,Magnetic Classification,Location,Zurich Class,Penumbra Class,Compactness Class
2006-09-10,10908,3,240,B,S15E19,C,K,O
2006-09-10,10909,14,80,B,S08W17,D,S,I
2006-09-11,10907,5,10,B,S12W20,B,X,O
2006-09-11,10908,5,230,B,S14E06,C,A,O
2006-09-11,10909,10,80,B,S11W30,D,R,O
2006-09-12,10907,3,10,A,S12W12,H,A,X
2006-09-12,10908,4,210,A,S13W07,H,A,X
2006-09-12,10909,5,30,B,S10W46,D,R,O
2006-09-13,10907,1,10,A,S11W51,A,X,X
2006-09-13,10908,7,190,B,S12W18,C,A,O
2006-09-13,10909,3,20,B,S09W60,B,X,O
2006-09-14,10907,1,20,A,S12W62,A,X,X
2006-09-14,10908,5,190,B,S13W34,C,A,O
2006-09-14,10909,2,60,B,S09W80,B,X,O
2006-09-15,10908,4,190,A,S13W47,H,A,X
2006-09-15,10909,1,30,A,S08W95,A,X,X
2006-09-16,10908,3,180,A,S13W60,H,S,X
2006-09-17,10908,3,190,A,S13W73,H,S,X
2006-09-18,10908,1,120,A,S14W90,H,A,X
2006-09-19,10910,1,30,A,S08E49,H,S,X
2006-09-20,10910,1,30,A,S09E37,H,S,X
2006-09-21,10910,1,10,A,S09E24,H,R,X
2006-09-22,10910,1,10,A,S09E10,H,S,X
2006-09-23,10910,7,50,B,S10W04,C,S,I
2006-09-24,10910,3,20,B,S10W18,C,R,O
2006-09-25,10910,3,30,A,S09W32,A,X,X
2006-09-26,10910,1,10,A,S08W46,A,X,X
2006-09-27,10911,3,30,B,N07E72,B,X,O
2006-09-28,10911,1,20,A,N07E59,A,X,X
2006-09-29,10912,3,40,B,N06E65,B,X,O
2006-09-29,10913,2,60,A,S18E68,H,S,X
2006-09-29,10914,1,20,A,S07E75,A,X,X
2006-09-30,10912,1,20,A,N03E52,A,X,X
2006-09-30,10913,2,70,A,S18E55,H,S,X
2006-09-30,10914,2,50,A,S07E62,H,R,X
2006-09-30,10915,6,40,B,S06W46,C,S,O
2006-10-01,10913,3,60,BG,S18E42,C,S,O
2006-10-01,10914,1,30,A,S07E49,H,S,X
2006-10-01,10915,4,90,B,S06W59,D,S,O
2006-10-02,10913,2,40,BG,S19E27,C,S,O
2006-10-02,10914,1,30,A,S10E36,H,S,X
2006-10-02,10915,2,60,B,S05W72,D,S,O
2006-10-03,10913,3,50,A,S19E14,H,S,X
2006-10-03,10914,1,20,A,S10E22,H,S,X
2006-10-03,10915,2,30,B,S06W86,B,X,O
2006-10-04,10913,2,50,A,S19E01,H,A,X
2006-10-04,10914,1,10,A,S09E09,A,X,X
2006-10-05,10913,2,40,A,S19W12,H,S,X
2006-10-05,10914,1,10,A,S09W04,H,R,X
2006-10-06,10913,6,50,B,S20W23,C,S,O
2006-10-06,10914,1,10,A,S10W18,H,R,X
2006-10-07,10913,2,30,A,S21W37,H,S,X
2006-10-07,10914,1,10,A,S12W31,A,X,X
2006-10-08,10913,3,30,B,S19W51,C,S,O
2006-10-08,10914,1,20,A,S11W46,H,R,X
2006-10-09,10913,1,20,A,S20W64,H,S,X
2006-10-09,10914,1,10,A,S12W58,A,X,X
2006-10-10,10913,1,30,A,S26W76,A,X,X
2006-10-11,10916,1,10,A,S13W08,A,X,X
2006-10-20,10917,4,30,B,S05W04,B,X,O
2006-10-21,10917,5,30,B,S05W20,B,X,O
2006-10-22,10917,6,70,B,S05W33,C,S,O
2006-10-23,10917,8,200,BG,S05W46,D,A,C
2006-10-24,10917,24,160,BG,S05W60,D,A,I
2006-10-24,10918,6,50,B,S04W72,C,R,O
2006-10-25,10917,13,140,B,S05W73,C,A,O
2006-10-25,10918,2,30,A,S04W85,H,R,X
2006-10-26,10917,5,100,B,S05W86,C,A,O
2006-10-28,10919,4,20,B,S15W01,B,X,O
2006-10-29,10919,3,20,B,S15W15,B,X,O
2006-10-29,10920,5,150,B,S07W82,E,S,O
2006-10-31,10921,5,50,B,S06E58,C,R,O
2006-11-01,10921,12,120,BG,S07E44,D,A,I
2006-11-01,10922,2,30,B,S15E58,C,R,O
2006-11-02,10921,22,270,BG,S07E30,E,A,I
2006-11-02,10922,4,40,B,S14E44,C,S,O
2006-11-03,10921,31,370,BG,S06E16,E,H,I
2006-11-03,10922,8,90,B,S14E31,D,S,O
2006-11-04,10921,26,250,BG,S06E02,E,S,I
2006-11-04,10922,11,70,B,S13E18,D,S,O
2006-11-05,10921,22,320,BG,S06W11,E,A,I
2006-11-05,10922,10,80,B,S14E03,D,S,O
2006-11-06,10921,26,290,BG,S08W24,E,S,O
2006-11-06,10922,16,90,B,S09W13,C,A,O
2006-11-07,10921,9,140,BG,S06W39,E,A,O
2006-11-07,10922,1,20,A,S08W24,A,X,X
2006-11-08,10921,4,80,B,S07W52,D,S,O
2006-11-08,10922,2,10,A,S13W37,H,S,X
2006-11-09,10921,6,100,B,S06W66,D,S,O
2006-11-09,10922,1,10,A,S12W50,A,X,X
2006-11-09,10923,1,280,A,S05E71,H,K,X
2006-11-10,10921,3,70,B,S06W79,D,S,O
2006-11-10,10923,6,450,A,S06E59,H,K,X
2006-11-11,10923,3,530,A,S05E46,H,K,X
2006-11-12,10923,3,620,A,S04E34,H,K,X
2006-11-13,10923,8,610,B,S04E22,D,K,I
2006-11-14,10923,7,640,B,S05E07,C,K,O
2006-11-14,10924,3,70,B,S07E59,C,A,O
2006-11-15,10923,7,660,B,S05W05,C,K,O
2006-11-15,10924,3,40,B,S08E44,D,S,O
2006-11-15,10925,1,100,A,S06E52,H,A,X
2006-11-16,10923,11,610,B,S05W20,C,K,O
2006-11-16,10924,5,30,B,S08E28,D,S,O
2006-11-16,10925,4,40,B,S05E38,C,A,O
2006-11-17,10923,5,580,B,S05W33,C,K,O
2006-11-17,10924,5,50,B,S08E16,D,A,O
2006-11-17,10925,2,60,A,S05E26,H,S,X
2006-11-18,10923,2,510,B,S05W48,C,H,O
2006-11-18,10924,4,40,B,S08E00,C,A,O
2006-11-18,10925,2,20,A,S05E11,H,R,X
2006-11-19,10923,4,510,B,S05W61,C,K,O
2006-11-19,10924,2,30,A,S09W15,C,A,O
2006-11-19,10925,3,40,B,S07E00,C,S,O
2006-11-20,10923,2,510,A,S05W74,H,K,X
2006-11-20,10924,2,20,B,S09W30,C,S,O
2006-11-20,10925,4,20,A,S09W13,C,S,O
2006-11-21,10923,1,310,A,S06W88,H,H,X
2006-11-21,10924,1,20,A,S09W43,H,R,X
2006-11-21,10925,1,10,A,S07W27,A,X,X
2006-11-22,10924,1,10,A,S09W56,A,X,X
2006-11-26,10926,2,260,A,S08E73,H,K,X
2006-11-27,10926,2,160,A,S08E60,H,K,X
2006-11-28,10926,6,250,B,S08E47,C,K,O
2006-11-28,10927,4,30,B,N08E59,C,R,O
2006-11-29,10926,6,170,B,S10E35,C,A,O
2006-11-29,10927,8,70,B,N10E46,C,S,O
2006-11-30,10926,5,210,B,S10E19,C,A,O
2006-11-30,10927,8,120,B,N10E32,C,A,I
2006-12-01,10926,12,200,B,S10E09,E,A,O
2006-12-01,10927,14,120,B,N10E19,C,A,I
2006-12-01,10928,3,20,B,S07W32,C,S,O
2006-12-02,10926,13,170,B,S09W04,D,A,I
2006-12-02,10927,12,110,B,N09E06,D,S,I
2006-12-02,10928,3,30,B,S08W45,C,S,O
2006-12-03,10926,18,200,BG,S09W18,E,A,C
2006-12-03,10927,6,60,B,N09W08,C,S,O
2006-12-03,10928,1,20,A,S07W58,H,S,X
2006-12-04,10926,11,180,BG,S10W25,E,A,O
2006-12-04,10927,3,60,B,N08W21,C,S,O
2006-12-04,10928,2,20,A,S07W72,A,X,X
2006-12-05,10926,10,100,B,S10W43,E,A,O
2006-12-05,10927,1,60,A,N08W35,H,A,X
2006-12-05,10929,2,30,B,N02E67,B,X,O
2006-12-06,10926,11,140,B,S09W57,E,A,O
2006-12-06,10927,1,80,A,N08W50,H,S,X
2006-12-06,10929,2,10,B,N03E54,B,X,O
2006-12-06,10930,5,390,B,S06E72,D,K,O
2006-12-07,10926,5,70,B,S08W70,E,A,O
2006-12-07,10927,1,60,A,N08W62,H,S,X
2006-12-07,10930,8,490,BGD,S05E60,D,K,C
2006-12-08,10926,2,20,B,S08W82,B,X,O
2006-12-08,10927,2,70,A,N07W76,H,S,X
2006-12-08,10930,14,430,BGD,S06E45,D,K,I
2006-12-09,10927,1,50,A,N08W88,A,X,X
2006-12-09,10930,11,420,BG,S05E32,C,K,O
2006-12-10,10930,3,380,B,S04E19,C,K,O
2006-12-11,10930,13,440,BGD,S05E06,C,K,I
2006-12-12,10930,18,480,BGD,S05W07,D,K,I
2006-12-13,10930,17,680,BGD,S06W21,D,K,I
2006-12-14,10930,11,670,BGD,S05W33,D,K,I
2006-12-15,10930,13,620,BGD,S05W47,D,K,C
2006-12-16,10930,9,550,BGD,S06W59,D,K,I
2006-12-17,10930,10,480,BGD,S06W72,D,K,C
2006-12-18,10930,1,230,BGD,S06W88,D,K,C
2006-12-26,10931,1,10,A,S08E55,A,X,X
2006-12-26,10932,10,20,B,S07E35,C,S,O
2006-12-27,10931,1,10,A,S08E39,A,X,X
2006-12-27,10932,4,20,B,S07E21,C,S,O
2006-12-28,10931,1,10,A,S07E27,A,X,X
2006-12-28,10932,2,10,B,S08E08,B,X,O
2006-12-31,10933,1,60,A,S04E78,A,X,X
2007-01-01,10933,4,210,B,S03E66,C,A,O
2007-01-01,10934,4,50,B,N04E64,C,R,O
2007-01-02,10933,6,220,B,S05E52,D,S,O
2007-01-02,10934,2,40,A,N03E51,H,A,X
2007-01-03,10933,6,290,B,S03E40,D,A,O
2007-01-03,10934,4,40,A,N05E38,H,A,X
2007-01-04,10933,5,310,B,S04E27,C,H,O
2007-01-04,10934,2,20,A,N04E24,H,R,X
2007-01-04,10935,1,240,A,S06E51,H,H,X
2007-01-05,10933,4,220,B,S04E13,D,A,O
2007-01-05,10934,1,30,A,N04E11,H,S,X
2007-01-05,10935,1,270,A,S06E37,H,H,X
2007-01-06,10933,11,250,B,S03E00,D,A,O
2007-01-06,10934,1,20,A,N04W02,H,R,X
2007-01-06,10935,1,240,A,S05E24,H,A,X
2007-01-07,10933,2,170,B,S04W14,C,A,O
2007-01-07,10934,2,10,A,N03W14,H,R,X
2007-01-07,10935,1,220,A,S06E10,H,A,X
2007-01-07,10936,2,20,A,N10E41,H,R,X
2007-01-08,10933,2,180,A,S05W27,H,K,X
2007-01-08,10934,1,10,A,N04W28,A,X,X
2007-01-08,10935,2,250,B,S07W02,C,H,O
2007-01-08,10936,1,10,A,N09E28,A,X,X
2007-01-09,10933,8,230,B,S05W44,C,K,I
2007-01-09,10935,1,250,A,S07W16,H,K,X
2007-01-09,10936,1,10,A,N10E15,A,X,X
2007-01-09,10937,2,20,B,S14E07,C,S,O
2007-01-10,10933,5,310,B,S06W56,D,H,I
2007-01-10,10935,1,250,A,S08W28,H,H,X
2007-01-10,10937,5,20,B,S12W06,B,X,O
2007-01-11,10933,5,230,B,S04W70,C,A,O
2007-01-11,10935,1,230,A,S07W41,H,H,X
2007-01-11,10937,3,20,B,S14W21,C,S,O
2007-01-12,10933,2,100,A,S05W84,H,H,X
2007-01-12,10935,1,160,A,S08W54,H,H,X
2007-01-12,10936,1,10,A,N14W04,A,X,X
2007-01-12,10937,1,20,A,S14W36,H,S,X
2007-01-13,10933,1,110,A,S06W90,H,A,X
2007-01-13,10935,1,190,A,S08W67,H,S,X
2007-01-13,10937,1,10,A,S14W49,H,S,X
2007-01-14,10935,1,190,A,S08W81,H,A,X
2007-01-14,10937,1,20,A,S14W62,A,X,X
2007-01-14,10938,4,110,B,N02E61,D,S,O
2007-01-15,10935,1,60,A,S08W94,H,A,X
2007-01-15,10938,6,120,B,N02E48,D,S,O
2007-01-16,10938,6,90,B,N02E35,D,S,O
2007-01-17,10938,8,60,B,N02E22,D,S,O
2007-01-18,10938,7,10,B,N03E10,B,X,O
2007-01-19,10938,13,30,B,N01W06,B,X,I
2007-01-20,10938,5,30,B,N07W13,C,R,O
2007-01-21,10938,3,20,A,N04W27,A,X,X
2007-01-21,10939,8,100,B,S03W17,C,A,I
2007-01-22,10939,8,110,B,S04W30,D,A,C
2007-01-23,10939,13,120,B,S04W43,D,S,O
2007-01-24,10939,8,170,B,S03W55,D,A,I
2007-01-25,10939,5,160,B,S04W69,D,A,O
2007-01-26,10939,1,60,A,S06W83,A,X,X
2007-01-27,10940,1,120,A,S06E77,H,A,X
2007-01-28,10940,1,170,A,S06E62,H,A,X
2007-01-29,10940,3,180,B,S06E49,D,A,O
2007-01-30,10940,6,240,B,S05E35,D,S,O
2007-01-30,10941,1,110,A,S09E69,H,S,X
2007-01-31,10940,12,280,B,S04E21,D,A,O
2007-01-31,10941,1,130,A,S06E56,H,S,X
2007-02-01,10940,11,290,B,S04E09,D,S,I
2007-02-01,10941,1,150,A,S08E43,H,H,X
2007-02-02,10940,10,290,B,S04W06,D,S,O
2007-02-02,10941,1,150,A,S07E29,H,S,X
2007-02-03,10940,15,250,B,S04W19,D,H,I
2007-02-03,10941,1,140,A,S07E17,H,S,X
2007-02-04,10940,14,210,B,S04W31,D,A,I
2007-02-04,10941,1,140,A,S07E04,H,A,X
2007-02-05,10940,7,190,B,S05W44,D,S,O
2007-02-05,10941,1,120,A,S07W10,H,S,X
2007-02-06,10940,4,180,B,S05W58,C,A,O
2007-02-06,10941,1,120,A,S07W22,H,S,X
2007-02-07,10940,2,130,B,S05W71,C,S,O
2007-02-07,10941,1,190,A,S07W35,H,S,X
2007-02-08,10940,1,120,A,S05W84,H,A,X
2007-02-08,10941,2,120,A,S07W48,H,S,X
2007-02-09,10940,1,120,A,S05W97,H,S,X
2007-02-09,10941,1,110,A,S07W61,H,S,X
2007-02-10,10941,1,110,A,S07W75,H,S,X
2007-02-11,10941,1,120,A,S07W89,H,S,X
2007-02-17,10942,2,60,B,S13E69,C,A,O
2007-02-18,10942,1,20,A,S11E55,H,S,X
2007-02-19,10942,2,40,B,S12E41,C,S,O
2007-02-20,10942,3,60,B,S12E28,C,S,O
2007-02-20,10943,3,50,B,S12E04,C,A,O
2007-02-21,10942,4,40,B,S11E15,B,X,O
2007-02-21,10943,3,40,B,S12W10,B,X,O
2007-02-22,10942,4,50,B,S11E05,D,S,O
2007-02-23,10942,4,20,B,S10W09,B,X,O
2007-02-23,10944,1,120,A,S10E75,H,S,X
2007-02-24,10942,1,10,A,S11W26,A,X,X
2007-02-24,10944,1,110,A,S03E61,H,S,X
2007-02-25,10944,1,90,A,S07E49,H,S,X
2007-02-26,10944,2,110,A,S08E37,H,S,X
2007-02-27,10944,1,110,A,S07E22,H,K,X
2007-02-27,10945,1,20,A,S06E60,H,S,X
2007-02-28,10944,1,100,A,S06E11,H,S,X
2007-02-28,10945,2,20,A,S05E48,A,X,X
2007-03-01,10944,1,100,A,S06W04,H,S,X
2007-03-01,10945,1,30,A,S05E34,A,X,X
2007-03-02,10944,1,90,A,S06W17,H,S,X
2007-03-03,10944,1,90,A,S05W30,H,S,X
2007-03-03,10945,2,70,B,S07E11,D,A,O
2007-03-04,10944,1,90,A,S06W43,H,S,X
2007-03-05,10944,1,60,A,S06W57,H,A,X
2007-03-05,10945,3,10,A,S06W17,A,X,X
2007-03-06,10944,2,60,A,S05W70,H,S,X
2007-03-06,10945,5,20,B,S06W30,D,R,O
2007-03-07,10944,1,20,A,S07W84,A,X,X
2007-03-07,10945,5,30,B,S06W43,B,X,O
2007-03-08,10945,1,10,A,S07W56,A,X,X
2007-03-11,10946,6,30,B,N10W46,B,X,O
2007-03-12,10946,4,70,B,N10W59,D,S,O
2007-03-13,10946,1,20,A,N07W72,H,S,X
2007-03-24,10947,4,20,B,S13W60,C,S,O
2007-03-25,10947,1,20,A,S14W74,H,S,X
2007-03-26,10947,1,10,A,S15W86,A,X,X
2007-03-27,10948,7,30,B,S02W44,D,A,O
2007-03-28,10948,1,20,A,S02W56,A,X,X
2007-03-29,10948,1,10,A,S02W70,A,X,X
2007-03-29,10949,2,70,A,N07E62,H,A,X
2007-03-30,10949,4,40,B,N06E48,C,S,O
2007-03-31,10949,3,10,B,N07E34,B,X,O
2007-04-01,10949,5,20,B,N06E21,C,S,O
2007-04-02,10949,3,50,B,N08E08,C,R,O
2007-04-03,10949,2,20,A,N07W05,A,X,X
2007-04-04,10949,1,10,A,N08W19,A,X,X
2007-04-04,10950,2,10,B,S12W32,B,X,O
2007-04-15,10951,1,10,A,S12E31,A,X,X
2007-04-18,10952,2,20,A,S08W73,H,R,X
2007-04-19,10951,1,10,A,S12W18,A,X,X
2007-04-26,10953,4,230,A,S14E73,H,S,X
2007-04-27,10953,7,450,A,S10E61,H,K,X
2007-04-28,10953,8,500,BD,S10E49,D,K,C
2007-04-29,10953,10,520,BG,S10E36,D,K,C
2007-04-30,10953,8,500,BGD,S10E23,D,K,I
2007-05-01,10953,13,480,BGD,S10E09,D,K,I
2007-05-01,10954,5,30,B,S05E29,C,A,O
2007-05-02,10953,8,440,BG,S12W04,C,K,O
2007-05-02,10954,4,40,B,S06E16,B,X,O
2007-05-03,10953,10,420,B,S10W17,C,K,O
2007-05-03,10954,3,30,B,S06E01,B,X,O
2007-05-04,10953,10,380,B,S11W30,C,K,O
2007-05-04,10954,3,20,B,S07W12,B,X,O
2007-05-05,10953,9,330,B,S10W44,C,K,O
2007-05-06,10953,8,260,B,S10W57,C,K,O
2007-05-07,10953,4,120,B,S10W69,C,A,O
2007-05-08,10953,2,190,A,S11W82,H,K,X
2007-05-09,10953,2,90,A,S11W98,A,X,X
2007-05-10,10955,8,250,B,S10E22,D,A,O
2007-05-11,10955,10,80,B,S09E08,D,S,O
2007-05-12,10955,14,150,B,S09W06,D,A,O
2007-05-13,10955,11,90,B,S09W21,D,A,O
2007-05-14,10955,8,50,B,S09W35,C,A,O
2007-05-15,10955,5,50,B,S09W45,C,S,O
2007-05-15,10956,4,80,B,N02E61,C,A,O
2007-05-16,10955,3,10,B,S07W58,B,X,O
2007-05-16,10956,14,130,BG,N02E48,D,S,O
2007-05-17,10955,1,10,A,S07W77,A,X,X
2007-05-17,10956,22,220,BGD,N02E35,D,K,C
2007-05-17,10957,3,10,B,S04W34,B,X,O
2007-05-18,10956,20,300,BGD,N02E21,D,K,C
2007-05-19,10956,22,280,BGD,N03E07,D,K,O
2007-05-19,10957,3,30,B,S05W60,C,R,O
2007-05-20,10956,21,150,BG,N02W06,D,A,C
2007-05-20,10957,3,30,B,S05W74,B,X,O
2007-05-21,10956,13,190,B,N04W18,D,A,I
2007-05-22,10956,5,90,B,N03W32,D,A,O
2007-05-23,10956,4,40,B,N03W46,B,X,O
2007-05-24,10956,2,20,B,N03W60,C,S,O
2007-05-30,10958,1,30,A,S13E62,A,X,X
2007-05-31,10958,2,30,A,S13E49,H,A,X
2007-06-01,10958,1,0,A,S13E35,A,X,X
2007-06-02,10958,4,10,B,S13E22,B,X,O
2007-06-02,10959,2,10,B,S12E49,B,X,O
2007-06-02,10960,5,320,B,S06E73,D,K,I
2007-06-03,10958,1,10,A,S12E13,H,S,X
2007-06-03,10959,2,30,B,S12E36,C,S,O
2007-06-03,10960,12,480,BGD,S07E62,F,K,C
2007-06-04,10958,2,10,B,S09W03,B,X,O
2007-06-04,10959,3,20,B,S10E27,B,X,O
2007-06-04,10960,23,540,BGD,S09E50,F,K,C
2007-06-05,10959,1,10,A,S10E11,A,X,X
2007-06-05,10960,37,480,BGD,S08E38,F,K,C
2007-06-06,10958,4,30,B,S12W26,B,X,O
2007-06-06,10960,39,410,BGD,S07E24,E,K,C
2007-06-07,10958,3,10,B,S13W40,B,X,O
2007-06-07,10960,24,280,BG,S07E11,E,S,I
2007-06-08,10958,1,0,A,S12W54,A,X,X
2007-06-08,10959,9,30,B,S11W31,B,X,I
2007-06-08,10960,19,270,BG,S07W03,E,S,I
2007-06-09,10958,1,0,A,S12W67,A,X,X
2007-06-09,10959,5,10,B,S10W44,B,X,O
2007-06-09,10960,15,240,B,S08W17,E,S,C
2007-06-10,10960,9,150,B,S06W32,D,A,O
2007-06-11,10960,4,130,B,S05W46,D,S,O
2007-06-12,10960,3,80,B,S05W59,D,S,O
2007-06-13,10960,2,80,A,S05W71,H,S,X
2007-06-14,10960,2,70,B,S05W85,C,A,O
2007-06-26,10961,1,110,A,S09E77,H,S,X
2007-06-27,10961,1,110,A,S11E60,H,S,X
2007-06-28,10961,5,180,B,S11E50,C,K,O
2007-06-29,10961,5,180,B,S11E36,C,S,O
2007-06-29,10962,2,40,B,S12E67,B,X,O
2007-06-30,10961,6,130,B,S13E23,C,S,O
2007-06-30,10962,2,20,B,S10E55,B,X,O
2007-07-01,10961,14,210,B,S12E09,D,A,C
2007-07-01,10962,2,30,A,S10E37,A,X,X
2007-07-02,10961,8,140,B,S10W04,D,S,O
2007-07-02,10962,2,10,A,S08E25,A,X,X
2007-07-03,10961,3,90,B,S09W17,C,A,O
2007-07-04,10961,2,90,A,S09W31,H,S,X
2007-07-05,10961,3,100,A,S09W44,H,S,X
2007-07-06,10961,3,60,A,S08W57,H,S,X
2007-07-06,10962,1,60,A,S05W25,A,X,X
2007-07-07,10961,2,50,A,S09W71,H,S,X
2007-07-08,10961,2,60,A,S08W86,H,S,X
2007-07-08,10963,1,50,A,S09E83,A,X,X
2007-07-09,10963,6,150,B,S07E66,D,A,O
2007-07-10,10963,10,260,BG,S07E54,D,A,I
2007-07-11,10963,15,530,BG,S06E40,E,H,I
2007-07-12,10963,18,370,B,S06E28,E,K,C
2007-07-13,10963,15,430,B,S05E15,E,K,C
2007-07-14,10963,11,310,B,S06E01,E,K,C
2007-07-14,10964,7,40,B,N04W30,C,A,O
2007-07-15,10963,14,200,B,S06W14,E,A,C
2007-07-15,10964,7,50,B,N03W40,D,S,O
2007-07-16,10963,16,270,B,S06W27,E,A,I
2007-07-16,10964,5,50,B,N02W54,C,S,O
2007-07-17,10963,9,240,B,S05W40,E,A,O
2007-07-17,10964,1,20,A,N03W71,A,X,X
2007-07-18,10963,7,240,B,S06W53,E,A,O
2007-07-19,10963,3,210,B,S05W67,C,A,O
2007-07-20,10963,2,110,A,S04W86,H,S,X
2007-07-29,10965,3,30,B,S11E24,C,S,O
2007-07-30,10965,4,40,B,S11E10,C,S,O
2007-07-31,10965,3,10,B,S10W04,B,X,O
2007-08-01,10965,1,10,A,S12W15,A,X,X
2007-08-04,10966,1,10,A,S04E74,H,S,X
2007-08-05,10966,1,30,A,S05E62,H,S,X
2007-08-06,10966,1,10,A,S07E46,A,X,X
2007-08-07,10966,6,30,B,S06E34,D,S,O
2007-08-08,10966,3,20,A,S06E21,H,S,X
2007-08-09,10966,4,40,B,S06E07,D,S,O
2007-08-09,10967,1,50,A,N05W75,A,X,X
2007-08-10,10966,4,40,B,S06W07,C,S,O
2007-08-11,10966,4,30,B,S06W20,C,R,O
2007-08-12,10966,3,20,B,S08W33,B,X,O
2007-08-13,10966,1,10,A,S06W47,A,X,X
2007-08-14,10968,3,20,B,N03W19,B,X,O
2007-08-15,10968,4,20,B,N05W28,B,X,O
2007-08-22,10969,1,90,A,S06E73,H,S,X
2007-08-23,10969,2,100,A,S06E61,H,S,X
2007-08-24,10969,2,100,A,S05E47,H,A,X
2007-08-25,10969,2,90,A,S05E35,H,A,X
2007-08-26,10969,4,110,B,S05E22,C,S,O
2007-08-27,10969,3,80,A,S05E08,H,H,X
2007-08-28,10969,2,100,A,S05W05,H,A,X
2007-08-29,10969,4,110,B,S05W19,C,S,O
2007-08-30,10969,3,100,B,S05W30,C,H,O
2007-08-31,10969,5,90,A,S06W45,H,S,X
2007-09-01,10969,4,120,B,S08W58,D,S,O
2007-09-02,10969,1,30,A,S06W72,H,R,X
2007-09-02,10970,5,50,B,S06W07,C,S,O
2007-09-03,10970,4,30,B,S07W21,C,S,O
2007-09-04,10970,5,30,B,S07W34,B,X,O
2007-09-05,10970,4,20,B,S07W44,B,X,O
2007-09-06,10970,5,30,B,S09W63,B,X,O
2007-09-07,10970,2,10,B,S07W75,B,X,O
2007-09-29,10971,5,40,B,N03E07,C,R,O
2007-09-30,10971,6,50,B,N03W06,C,R,O
2007-10-01,10971,7,40,B,N02W19,B,X,O
2007-10-02,10971,2,20,B,S01W32,B,X,O
2007-10-07,10972,5,60,B,S05W06,C,R,O
2007-10-08,10972,3,20,B,S06W19,B,X,O
2007-11-07,10973,1,10,A,S11W54,A,X,X
2007-11-17,10974,3,20,B,N12W04,B,X,O
2007-11-18,10974,3,40,BG,N13W21,D,A,O
2007-11-25,10975,5,20,B,N02W15,B,X,O
2007-11-26,10975,2,10,B,N02W27,B,X,O
2007-11-27,10975,1,10,A,N03W38,A,X,X
2007-12-02,10976,3,30,B,S08E27,B,X,O
2007-12-03,10976,2,10,B,S09E10,B,X,O
2007-12-03,10977,4,30,B,S05E53,B,X,O
2007-12-04,10977,3,30,B,S06E40,C,S,O
2007-12-05,10977,3,30,B,S05E26,D,S,O
2007-12-06,10977,3,20,B,S06E13,D,S,O
2007-12-07,10977,4,10,B,S05W03,B,X,O
2007-12-07,10978,5,70,B,S09E68,D,S,O
2007-12-08,10978,14,90,B,S09E54,D,A,O
2007-12-09,10978,12,160,B,S10E39,D,K,C
2007-12-09,10979,4,50,B,N07W65,D,S,O
2007-12-10,10978,20,220,B,S09E26,D,K,C
2007-12-10,10979,2,80,A,N08W78,H,A,X
2007-12-11,10978,22,250,BG,S01E14,E,S,I
2007-12-11,10979,1,60,A,N08W93,H,A,X
2007-12-12,10978,34,240,BG,S07E01,E,A,I
2007-12-13,10978,29,200,BG,S06W12,D,A,I
2007-12-14,10978,29,340,BGD,S08W25,D,A,C
2007-12-15,10978,25,290,B,S09W40,D,K,C
2007-12-16,10978,29,340,B,S10W52,D,A,C
2007-12-17,10978,18,240,BG,S10W65,D,A,I
2007-12-18,10978,4,100,B,S09W78,C,A,O
2007-12-19,10978,4,120,B,S08W91,C,A,O
2008-01-02,10980,2,30,A,S07E69,B,X,O
2008-01-03,10980,3,30,B,S08E58,C,S,O
2008-01-04,10980,3,20,A,S06E42,H,S,X
2008-01-05,10980,3,10,A,S06E29,A,X,X
2008-01-05,10981,3,20,B,N30E22,C,S,O
2008-01-06,10981,2,20,B,N29E14,B,X,O
2008-01-07,10981,2,20,A,N27W04,A,X,X
2008-01-08,10980,4,20,B,S06W03,D,S,O
2008-01-09,10980,6,20,A,S08W23,A,X,X
2008-01-30,10982,3,20,B,S09E53,B,X,O
2008-01-31,10982,4,60,B,S09E40,B,X,O
2008-02-01,10982,5,50,B,S08E25,D,S,O
2008-02-02,10982,9,30,B,S10E14,C,R,O
2008-02-03,10982,6,20,B,S08W02,B,X,O
2008-02-04,10982,4,10,B,S08W16,B,X,O
2008-02-05,10982,4,10,B,S09W27,B,X,O
2008-02-26,10983,2,20,A,S01W39,A,X,X
2008-02-27,10983,3,30,B,S06W54,B,X,O
2008-02-28,10983,2,30,B,S05W67,B,X,O
2008-02-29,10983,2,30,B,S06W81,B,X,O
2008-03-06,10984,3,20,B,S05W69,B,X,O
2008-03-07,10984,2,30,B,S08W80,B,X,O
2008-03-11,10985,2,90,B,S10W83,B,X,O
2008-03-16,10986,2,20,B,S04W41,B,X,O
2008-03-17,10986,2,20,B,S04W56,B,X,O
2008-03-18,10986,1,10,A,S04W71,A,X,X
2008-03-24,10987,4,40,B,S08E50,C,S,O
2008-03-25,10987,9,110,B,S08E36,D,A,I
2008-03-25,10988,6,100,B,S09E59,D,S,I
2008-03-26,10987,10,130,B,S08E23,D,A,C
2008-03-26,10988,11,200,B,S09E47,D,A,O
2008-03-26,10989,1,50,A,S10E77,H,A,X
2008-03-27,10987,15,170,B,S08E09,D,A,O
2008-03-27,10988,15,300,B,S09E34,D,S,O
2008-03-27,10989,3,50,B,S12E63,D,A,O
